metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,electrodomesticos_eficientes,temperatura_media,uso_horario_pico,horas_alto_consumo,tipo_vivienda_Departamento,tipo_vivienda_Pequeño Comercio,tipo_calefaccion_Gas,tipo_calefaccion_Losa Radiante,tipo_calefaccion_Ninguna,tipo_iluminacion_LED,tipo_iluminacion_Mixta,factor_estacional_Otoño,factor_estacional_Primavera,factor_estacional_Verano
0.05813228461898398,0.14285714285714285,0.25,0.5189873417721519,0.5,1.0,False,0.2857142857142857,False,0.11875000000000002,0.01996502420652077,0.0,0.0,0.4,0.4666666666666667,1.0,0.0,0.4814814814814815,True,0.41431924882629106,0.7333333333333333,True,0.5833333333333334,True,False,True,False,False,True,False,False,False,True
0.02272841203148246,0.14285714285714285,0.0,0.21518987341772153,0.5,0.5,False,0.42857142857142855,True,0.70625,0.0224762316503667,0.0,0.0,0.3333333333333333,0.06666666666666667,1.0,0.0,0.2222222222222222,True,0.6631455399061033,0.3714285714285714,True,0.6666666666666666,True,False,False,False,False,False,True,False,False,False
0.03444228592463112,0.42857142857142855,0.25,0.569620253164557,1.0,1.0,False,0.8571428571428572,False,0.40625,0.05227625034566834,0.2,1.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.6296296296296297,True,0.4636150234741783,0.38095238095238093,True,0.7499999999999999,False,True,True,False,False,True,False,False,True,False
0.03409261804722369,0.0,0.0,0.4430379746835443,1.0,1.0,True,0.42857142857142855,False,0.05625000000000002,0.060501209352324656,0.2,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,0.1111111111111111,True,0.5305164319248825,0.4809523809523809,True,0.7499999999999999,False,False,True,False,False,True,False,False,True,False
0.08129778149722572,0.14285714285714285,0.0,0.35443037974683544,0.5,0.5,False,0.2857142857142857,False,0.48124999999999996,0.16127570117118276,0.4,0.0,0.06666666666666667,0.2,1.0,1.0,0.25925925925925924,True,0.35211267605633795,0.49523809523809526,True,0.6666666666666666,False,False,False,False,False,False,True,True,False,False
0.026399924744260395,0.0,0.0,0.10126582278481013,0.5,0.5,False,0.0,False,0.24375000000000002,0.021089663445621992,0.4,0.0,0.0,0.0,1.0,0.0,0.07407407407407407,True,0.59037558685446,0.9285714285714285,True,0.41666666666666663,True,False,False,False,False,False,True,False,False,True
0.06285280096398418,0.2857142857142857,0.0,0.5443037974683544,0.0,1.0,False,0.14285714285714285,False,0.23124999999999996,0.06391845732602659,0.0,0.0,0.2,0.06666666666666667,1.0,0.0,0.14814814814814814,False,0.6502347417840375,0.7976190476190476,True,0.8333333333333334,True,False,False,False,True,True,False,False,False,True
0.024389334449167716,0.2857142857142857,1.0,0.569620253164557,0.5,1.0,False,0.2857142857142857,False,0.34375,0.11562654577038275,0.8,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,0.2222222222222222,True,0.278169014084507,0.4214285714285714,True,0.8333333333333334,True,False,True,False,False,True,False,True,False,False
0.019756235073519368,0.0,0.5,0.4810126582278481,0.5,0.0,False,0.14285714285714285,False,0.42500000000000004,0.009729833417072706,0.2,0.0,0.13333333333333333,0.0,1.0,0.0,0.1111111111111111,False,0.556338028169014,0.769047619047619,True,0.41666666666666663,True,False,False,False,True,False,True,False,False,True
0.02351516475564916,0.0,0.25,0.5949367088607594,1.0,1.0,False,0.0,False,0.03125,0.06692041643784397,0.2,0.0,0.0,0.13333333333333333,1.0,0.0,0.1111111111111111,True,0.49178403755868544,0.5809523809523809,True,0.5833333333333334,True,False,True,False,False,False,True,True,False,False
0.013637047218889475,0.14285714285714285,0.5,0.6835443037974683,0.5,1.0,False,0.0,True,0.5062500000000001,0.042697342540769394,0.2,0.5,0.13333333333333333,0.26666666666666666,1.0,0.0,0.2962962962962963,True,0.6079812206572768,0.6023809523809524,True,0.9166666666666666,True,False,True,False,False,False,True,True,False,False
0.027536345345834518,0.14285714285714285,0.5,0.37974683544303794,0.0,1.0,False,0.0,True,0.8999999999999999,0.056357571012934815,0.2,0.5,0.0,0.13333333333333333,1.0,0.0,0.14814814814814814,True,0.5117370892018778,0.44761904761904764,True,0.8333333333333334,True,False,False,False,False,False,True,True,False,False
0.14825918002074712,0.42857142857142855,0.75,0.20253164556962025,0.5,0.0,False,0.2857142857142857,True,0.7562500000000001,0.14755607616777475,0.2,0.0,0.0,0.3333333333333333,1.0,0.0,0.2222222222222222,True,0.5692488262910798,0.5333333333333332,True,0.4999999999999999,False,False,False,False,False,False,False,True,False,False
0.03470453683268668,0.42857142857142855,0.75,0.37974683544303794,0.0,1.0,False,0.0,True,0.825,0.05988582234010649,0.0,0.0,0.06666666666666667,0.13333333333333333,1.0,0.0,0.1111111111111111,True,0.6678403755868545,0.5738095238095238,True,0.6666666666666666,True,False,False,False,False,False,True,False,True,False
0.02552575505074184,0.0,0.0,0.34177215189873417,0.5,0.0,False,0.2857142857142857,False,0.03749999999999998,0.09617661607250662,0.4,0.5,0.2,0.13333333333333333,1.0,1.0,0.3333333333333333,False,0.7464788732394367,0.669047619047619,True,0.6666666666666666,True,False,False,False,True,True,False,False,False,True
0.09659575113380045,0.14285714285714285,0.25,0.5189873417721519,0.5,1.0,False,0.42857142857142855,False,0.2875,0.1008270723547122,0.4,0.5,0.13333333333333333,0.13333333333333333,1.0,0.0,0.25925925925925924,True,0.7347417840375587,0.5428571428571429,True,0.41666666666666663,False,False,True,False,False,True,False,False,True,False
0.06783556821703995,0.14285714285714285,0.0,0.4430379746835443,1.0,1.0,False,0.14285714285714285,False,0.5,0.027502541392566283,0.0,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,0.07407407407407407,True,0.4906103286384976,0.45238095238095233,True,0.5833333333333334,True,False,True,False,False,False,True,True,False,False
0.0779759366618552,0.0,0.0,0.3037974683544304,1.0,1.0,False,0.0,True,0.36875,0.02966175136027794,0.2,0.0,0.0,0.06666666666666667,1.0,0.0,0.07407407407407407,True,0.68075117370892,0.4904761904761905,True,0.7499999999999999,False,False,False,False,False,False,True,False,True,False
0.3071832303024206,0.8571428571428572,0.5,0.3037974683544304,0.0,0.0,False,0.5714285714285714,False,0.018750000000000044,0.6720951201367873,0.6000000000000001,0.5,0.5333333333333333,0.3333333333333333,1.0,0.0,0.6296296296296297,False,0.8392018779342723,0.49523809523809526,True,0.33333333333333337,False,False,False,False,True,False,False,False,True,False
0.06180379733176192,0.8571428571428572,0.75,0.24050632911392406,1.0,0.5,False,0.8571428571428572,True,0.51875,0.05033758651445576,0.0,0.5,0.4,0.3333333333333333,1.0,0.0,0.4444444444444444,True,0.9518779342723005,0.49523809523809526,True,0.5833333333333334,True,False,False,False,False,True,False,True,False,False
0.0521879307030578,0.0,0.0,0.6075949367088608,0.5,0.5,False,0.14285714285714285,False,0.48750000000000004,0.1331957475978485,0.4,0.0,0.13333333333333333,0.0,1.0,1.0,0.18518518518518517,True,0.5892018779342723,0.25,True,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
0.02806084716194565,0.0,0.0,0.24050632911392406,0.5,0.5,False,0.5714285714285714,False,0.36875,0.024167085363526245,0.2,1.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.37037037037037035,True,0.6784037558685445,0.41666666666666663,True,0.4999999999999999,False,True,False,False,False,True,False,True,False,False
0.0933613232677818,0.14285714285714285,0.25,0.12658227848101267,1.0,0.0,True,0.14285714285714285,False,0.21250000000000002,0.08984406949978385,0.2,0.0,0.13333333333333333,0.0,1.0,0.0,0.1111111111111111,True,0.5645539906103285,0.7642857142857142,True,0.7499999999999999,False,False,False,False,False,True,False,False,False,True
0.059268705220558104,0.42857142857142855,1.0,0.4430379746835443,1.0,1.0,False,0.14285714285714285,False,0.4625,0.02656436831302167,0.0,0.0,0.3333333333333333,0.26666666666666666,1.0,0.0,0.3333333333333333,True,0.828638497652582,0.26428571428571423,True,0.5833333333333334,True,False,True,False,False,True,False,False,False,False
0.1012288505094488,0.42857142857142855,0.75,0.20253164556962025,0.5,1.0,False,0.8571428571428572,True,0.79375,0.12880819399491333,0.6000000000000001,0.0,0.6,0.06666666666666667,1.0,1.0,0.5185185185185185,True,0.5997652582159625,0.2785714285714286,True,0.41666666666666663,False,False,False,False,False,False,True,False,False,False
0.06442630641231759,0.0,0.0,0.35443037974683544,0.0,0.5,False,0.42857142857142855,False,0.050000000000000044,0.021355487265773188,0.2,0.5,0.06666666666666667,0.0,1.0,0.0,0.1111111111111111,True,0.8556338028169013,0.7523809523809524,True,0.33333333333333337,False,False,False,False,False,False,True,False,False,True
0.013287379341482053,0.0,0.0,0.45569620253164556,1.0,1.0,False,0.0,False,0.29374999999999996,0.027131069643893453,0.0,0.0,0.06666666666666667,0.13333333333333333,1.0,1.0,0.14814814814814814,True,0.505868544600939,0.688095238095238,True,0.6666666666666666,True,False,True,False,False,False,True,False,False,True
0.05909387128185439,0.2857142857142857,0.0,0.8354430379746836,0.5,1.0,False,0.14285714285714285,False,0.15000000000000002,0.06612245812057692,0.0,0.0,0.13333333333333333,0.06666666666666667,1.0,0.0,0.1111111111111111,True,0.3075117370892018,0.37380952380952376,True,0.9999999999999999,True,False,True,False,False,False,False,True,False,False
0.0358409574342608,0.42857142857142855,0.25,0.3037974683544304,1.0,1.0,False,0.2857142857142857,False,0.35,0.04746221017413895,0.2,0.0,0.06666666666666667,0.26666666666666666,1.0,0.0,0.2222222222222222,False,0.748826291079812,0.4214285714285714,True,0.5833333333333334,True,False,False,False,True,False,True,True,False,False
0.018444980533241534,0.14285714285714285,0.0,0.3924050632911392,0.5,1.0,False,0.8571428571428572,False,0.16249999999999998,0.015846215564617586,0.0,0.0,0.4666666666666667,0.3333333333333333,1.0,0.0,0.4444444444444444,True,0.578638497652582,0.32619047619047614,True,0.5833333333333334,True,False,True,False,False,False,False,True,False,False
0.049040919806391,0.5714285714285714,1.0,0.9493670886075949,0.5,1.0,False,0.8571428571428572,True,0.8812500000000001,0.07325393672419368,0.0,0.5,0.6,0.4666666666666667,1.0,0.0,0.6296296296296297,True,0.5035211267605633,0.5,True,0.7499999999999999,True,False,True,False,False,False,True,False,True,False
0.07753885181509593,0.5714285714285714,0.0,0.34177215189873417,0.0,0.0,False,0.2857142857142857,False,0.6812499999999999,0.0521949452578199,0.0,0.5,0.13333333333333333,0.06666666666666667,1.0,0.0,0.14814814814814814,True,0.5176056338028168,0.31666666666666665,True,0.9999999999999999,False,False,False,False,False,True,False,False,False,False
0.14957043456102495,0.42857142857142855,0.25,0.4050632911392405,0.5,0.5,False,0.5714285714285714,False,0.26249999999999996,0.13848934173063965,0.6000000000000001,1.0,0.13333333333333333,0.6666666666666666,0.0,0.0,0.5925925925925926,True,0.8204225352112675,0.41428571428571426,True,0.7499999999999999,False,True,True,False,False,True,False,True,False,False
0.06792298518639181,0.14285714285714285,0.0,0.24050632911392406,0.5,1.0,False,0.42857142857142855,False,0.36875,0.09082313855165941,0.2,0.5,0.3333333333333333,0.6,0.0,0.0,0.5555555555555555,True,0.46244131455399057,0.55,True,0.4999999999999999,False,True,False,False,False,False,True,False,True,False
0.03522903864879781,0.14285714285714285,0.0,0.45569620253164556,0.0,0.0,False,0.42857142857142855,False,0.35624999999999996,0.04180152600399612,0.0,0.0,0.2,0.06666666666666667,1.0,0.0,0.14814814814814814,True,0.6091549295774648,0.36428571428571427,True,0.4999999999999999,True,False,True,False,False,True,False,False,False,False
0.17159951083769256,0.42857142857142855,0.25,0.620253164556962,0.0,1.0,False,0.5714285714285714,False,0.11875000000000002,0.33395407577049957,0.2,0.5,0.26666666666666666,0.26666666666666666,1.0,1.0,0.4074074074074074,False,0.41197183098591544,0.7452380952380953,True,0.5833333333333334,False,False,False,False,True,False,True,False,False,True
0.07614018030546624,0.0,0.0,0.27848101265822783,0.5,0.5,False,0.0,False,0.6625000000000001,0.035191957904412485,0.2,0.5,0.06666666666666667,0.06666666666666667,0.0,0.0,0.1111111111111111,False,0.6431924882629108,0.4,True,0.5833333333333334,False,True,False,False,True,True,False,True,False,False
0.10559969897704158,0.42857142857142855,0.25,0.21518987341772153,0.5,1.0,False,0.42857142857142855,True,0.9375,0.07983429341496949,0.6000000000000001,0.5,0.06666666666666667,0.26666666666666666,1.0,0.0,0.3333333333333333,True,0.6971830985915493,0.5761904761904761,True,0.7499999999999999,False,False,False,False,False,False,True,False,True,False
0.1573505448333401,0.2857142857142857,0.25,0.5569620253164557,1.0,1.0,False,0.42857142857142855,True,0.9437500000000001,0.43506206450658036,1.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.4814814814814815,True,0.6349765258215962,0.18333333333333335,True,0.6666666666666666,False,False,True,False,False,False,True,False,False,False
0.12649235465213507,1.0,1.0,0.18987341772151897,0.5,0.0,True,0.8571428571428572,False,0.26249999999999996,0.04179860486311534,0.4,0.0,0.5333333333333333,0.4666666666666667,1.0,0.0,0.6296296296296297,True,0.6572769953051643,0.8095238095238094,True,0.6666666666666666,False,False,False,False,False,True,False,False,False,True
0.03479195380203853,0.0,0.0,0.11392405063291139,1.0,0.5,False,0.0,False,0.3375,0.040588278824844504,0.0,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,0.07407407407407407,False,0.7089201877934272,0.17142857142857143,True,0.7499999999999999,True,False,False,False,True,True,False,False,False,False
0.0840951245164851,0.5714285714285714,0.75,0.6329113924050633,0.0,0.0,False,0.8571428571428572,False,0.41874999999999996,0.14506239556921352,0.0,1.0,0.2,0.4666666666666667,0.0,1.0,0.4444444444444444,True,0.6091549295774648,0.7595238095238095,True,0.6666666666666666,False,True,True,False,False,True,False,False,False,True
0.0,0.0,0.0,0.12658227848101267,1.0,0.0,False,0.0,False,0.025000000000000022,0.017713311444251003,0.0,0.5,0.0,0.06666666666666667,0.0,0.0,0.037037037037037035,True,0.7394366197183098,0.6357142857142857,True,0.5833333333333334,False,True,False,False,False,True,False,False,True,False
0.04659324466453904,0.14285714285714285,0.25,0.12658227848101267,1.0,0.5,False,0.14285714285714285,False,0.36875,0.034639375421131144,0.4,0.0,0.2,0.06666666666666667,1.0,1.0,0.25925925925925924,False,0.6431924882629108,0.15,True,0.5833333333333334,False,False,False,False,True,True,False,False,False,False
0.02508867020398256,0.0,0.25,0.1518987341772152,0.5,0.0,False,0.0,False,0.25,0.030310731492625094,0.0,0.5,0.0,0.13333333333333333,0.0,0.0,0.07407407407407407,True,0.7053990610328638,0.6142857142857143,True,0.6666666666666666,False,True,False,False,False,True,False,False,True,False
0.7787022040328669,0.42857142857142855,0.25,0.7721518987341772,1.0,1.0,False,0.7142857142857142,False,0.0,0.09644876903123285,0.6000000000000001,0.0,0.06666666666666667,0.4666666666666667,1.0,1.0,0.4444444444444444,True,0.57981220657277,0.44047619047619047,True,0.8333333333333334,False,False,True,False,False,True,False,True,False,False
0.14248966004352465,0.8571428571428572,0.0,0.10126582278481013,0.5,1.0,False,0.5714285714285714,False,0.050000000000000044,0.147814597135724,0.4,0.0,0.3333333333333333,0.26666666666666666,1.0,0.0,0.4074074074074074,True,0.7840375586854458,0.6619047619047619,True,0.6666666666666666,False,False,False,False,False,True,False,False,True,False
0.013899298126945042,0.0,0.0,0.4430379746835443,0.0,1.0,False,0.0,False,0.20625000000000004,0.026866219537369184,0.8,0.0,0.0,0.06666666666666667,1.0,0.0,0.18518518518518517,True,0.602112676056338,0.36428571428571427,True,0.2499999999999999,True,False,True,False,False,False,True,False,False,False
0.022815829000834315,0.14285714285714285,0.0,0.4810126582278481,0.0,1.0,False,0.5714285714285714,True,0.66875,0.0610791083899061,0.6000000000000001,0.5,0.13333333333333333,0.4666666666666667,1.0,0.0,0.4814814814814815,True,0.7347417840375587,0.319047619047619,True,0.41666666666666663,True,False,True,False,False,True,False,False,False,False
0.06792298518639181,0.8571428571428572,1.0,0.7215189873417721,0.5,1.0,False,0.14285714285714285,True,0.7625,0.0392552648695808,0.4,0.5,0.06666666666666667,0.2,1.0,0.0,0.25925925925925924,False,0.36032863849765256,0.6666666666666666,True,0.9166666666666666,False,False,False,False,True,True,False,False,True,False
0.1845372223017672,0.42857142857142855,0.25,0.31645569620253167,0.5,0.0,False,0.5714285714285714,False,0.35624999999999996,0.060501209352324656,0.6000000000000001,0.5,0.26666666666666666,0.26666666666666666,1.0,1.0,0.4814814814814815,True,0.8849765258215962,0.6547619047619048,True,0.6666666666666666,False,False,False,True,False,False,False,False,False,True
0.08654279965833706,0.8571428571428572,1.0,0.9620253164556962,0.0,1.0,True,0.7142857142857142,True,0.7250000000000001,0.05992671831243744,0.0,0.0,0.13333333333333333,0.3333333333333333,1.0,0.0,0.25925925925925924,True,0.2429577464788732,0.5952380952380952,True,0.4999999999999999,False,False,True,False,False,False,True,False,True,False
0.11748840680889394,0.5714285714285714,0.25,0.26582278481012656,0.5,1.0,False,0.42857142857142855,False,0.08750000000000002,0.053371191319148276,0.2,0.5,0.3333333333333333,0.13333333333333333,1.0,0.0,0.3333333333333333,False,0.7183098591549295,0.35,True,0.5833333333333334,False,False,False,False,True,False,False,True,False,False
0.02150457446055648,0.14285714285714285,0.5,0.4177215189873418,0.5,1.0,False,0.0,True,1.0,0.04113842702405852,0.4,0.0,0.0,0.06666666666666667,1.0,0.0,0.1111111111111111,True,0.46596244131455394,0.35,True,0.4999999999999999,True,False,True,False,False,False,True,True,False,False
0.04257206407435368,0.42857142857142855,0.25,0.2911392405063291,1.0,1.0,False,0.42857142857142855,False,0.43125,0.13451756384640254,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.2962962962962963,True,0.6737089201877935,0.3880952380952381,True,0.9166666666666666,True,False,False,False,False,False,True,True,False,False
0.08523154511805922,0.14285714285714285,0.5,0.8860759493670886,0.5,0.0,False,0.0,True,0.8374999999999999,0.10752135353983852,0.0,0.0,0.13333333333333333,0.06666666666666667,1.0,0.0,0.1111111111111111,True,0.37793427230046944,0.8428571428571427,True,0.6666666666666666,False,False,True,False,False,True,False,False,False,True
0.18672264653556359,1.0,1.0,0.16455696202531644,0.5,1.0,False,1.0,False,0.5249999999999999,0.08895799009927985,0.6000000000000001,0.5,0.6666666666666666,0.5333333333333333,1.0,0.0,0.8148148148148148,True,0.8849765258215962,0.5833333333333333,True,0.41666666666666663,False,False,False,False,False,False,False,True,False,False
0.08199711725204056,0.14285714285714285,0.25,0.27848101265822783,0.0,1.0,False,0.14285714285714285,False,0.050000000000000044,0.16637503943540188,0.2,0.0,0.13333333333333333,0.13333333333333333,1.0,1.0,0.2222222222222222,True,0.7300469483568075,0.3952380952380952,True,0.6666666666666666,False,False,False,False,False,False,True,True,False,False
0.06757331730898439,0.7142857142857142,0.0,0.3670886075949367,0.5,1.0,True,0.5714285714285714,False,0.11250000000000004,0.09942833272963089,0.2,0.5,0.13333333333333333,0.6,1.0,1.0,0.5185185185185185,True,0.602112676056338,0.40952380952380946,True,0.7499999999999999,False,False,False,False,False,True,False,True,False,False
0.055859443415835736,0.42857142857142855,0.75,0.17721518987341772,0.5,1.0,False,0.2857142857142857,False,0.36875,0.03270119844673203,0.0,0.5,0.06666666666666667,0.06666666666666667,0.0,0.0,0.07407407407407407,False,0.7218309859154928,0.5285714285714285,True,0.8333333333333334,False,True,False,False,True,True,False,False,True,False
0.013811881157593187,0.14285714285714285,0.0,0.43037974683544306,1.0,0.0,False,0.0,False,0.09999999999999998,0.0351958527589202,0.0,0.0,0.13333333333333333,0.0,1.0,0.0,0.07407407407407407,True,0.6654929577464788,0.5547619047619048,True,0.7499999999999999,True,False,True,False,False,True,False,False,True,False
0.16338231571861814,0.8571428571428572,1.0,0.02531645569620253,1.0,1.0,False,0.42857142857142855,False,0.36875,0.15053369243891895,1.0,0.0,0.13333333333333333,0.2,1.0,1.0,0.4074074074074074,True,0.8861502347417838,0.4880952380952381,True,0.41666666666666663,False,False,False,False,False,True,False,True,False,False
0.023864832633056582,0.14285714285714285,0.25,0.24050632911392406,0.0,1.0,False,0.14285714285714285,False,0.5125,0.04913358961475994,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,0.037037037037037035,True,0.7136150234741783,0.5761904761904761,True,0.7499999999999999,True,False,False,False,False,False,True,False,True,False
0.041523060442131415,0.14285714285714285,0.0,0.24050632911392406,0.5,1.0,False,0.0,False,0.10624999999999996,0.15234187864412327,0.2,0.5,0.0,0.06666666666666667,0.0,0.0,0.07407407407407407,True,0.6784037558685445,0.6952380952380952,True,0.6666666666666666,False,True,False,False,False,True,False,False,False,True
0.09143814994204097,0.7142857142857142,1.0,0.20253164556962025,0.0,0.0,True,0.2857142857142857,False,0.0,0.12789485061285535,0.2,0.0,0.06666666666666667,0.2,1.0,1.0,0.2222222222222222,True,0.6091549295774648,0.36428571428571427,True,0.7499999999999999,False,False,False,False,False,True,False,False,False,False
0.04126080953407585,0.42857142857142855,0.5,0.18987341772151897,1.0,0.0,False,0.0,True,0.9750000000000001,0.0737597809533825,0.0,0.5,0.2,0.13333333333333333,1.0,0.0,0.2222222222222222,True,0.5129107981220657,0.2119047619047619,True,0.2499999999999999,True,False,False,False,False,False,True,False,False,False
0.008829113904537417,0.0,0.5,0.6962025316455696,0.0,1.0,False,0.2857142857142857,False,0.675,0.020827734479978505,0.0,0.0,0.06666666666666667,0.2,1.0,0.0,0.14814814814814814,True,0.5598591549295775,0.5047619047619047,True,0.8333333333333334,True,False,True,False,False,False,True,False,True,False
0.011713873893148652,0.0,0.0,0.3037974683544304,1.0,1.0,False,0.0,True,0.5375000000000001,0.03541834632267312,0.2,0.0,0.0,0.13333333333333333,1.0,0.0,0.1111111111111111,True,0.6032863849765258,0.4809523809523809,True,0.4999999999999999,True,False,False,False,False,False,True,True,False,False
0.026749592621667817,0.14285714285714285,0.5,0.6455696202531646,1.0,0.0,False,0.7142857142857142,False,0.13124999999999998,0.060501209352324656,0.0,0.0,0.5333333333333333,0.2,1.0,0.0,0.4074074074074074,False,0.5821596244131455,0.7571428571428571,True,0.5833333333333334,False,False,False,False,True,False,True,False,False,True
0.05935612218990996,0.7142857142857142,0.25,0.49367088607594933,0.0,1.0,False,0.2857142857142857,False,0.043749999999999956,0.07215071918488486,0.2,0.5,0.3333333333333333,0.0,1.0,0.0,0.25925925925925924,False,0.6091549295774648,0.36190476190476184,True,0.5833333333333334,False,False,False,False,True,True,False,False,False,False
0.04362106770657595,0.0,0.0,0.6582278481012658,0.5,1.0,False,0.0,True,0.71875,0.060501209352324656,0.0,0.0,0.13333333333333333,0.2,1.0,0.0,0.18518518518518517,False,0.573943661971831,0.2976190476190476,True,0.8333333333333334,True,False,False,False,True,False,False,False,False,False
0.08549379602611479,0.42857142857142855,0.0,0.6329113924050633,0.5,1.0,False,0.2857142857142857,True,0.78125,0.026269333084062648,0.2,0.5,0.06666666666666667,0.2,1.0,0.0,0.2222222222222222,False,0.6314553990610328,0.9071428571428571,True,0.6666666666666666,False,False,False,False,True,True,False,False,False,True
0.05542235856907646,0.42857142857142855,0.0,0.45569620253164556,0.0,0.5,False,0.7142857142857142,True,0.45625000000000004,0.08978467296854127,0.2,0.5,0.3333333333333333,0.4666666666666667,1.0,1.0,0.5555555555555555,True,0.7464788732394367,0.2785714285714286,True,0.6666666666666666,False,False,True,False,False,False,False,False,False,False
0.07998652695694788,0.2857142857142857,0.0,0.21518987341772153,1.0,1.0,False,0.0,False,0.22499999999999998,0.10045170575153166,0.2,0.0,0.06666666666666667,0.0,1.0,0.0,0.07407407407407407,False,0.5422535211267605,0.6547619047619048,True,0.9166666666666666,False,False,False,False,True,False,True,False,True,False
0.02150457446055648,0.0,0.0,0.35443037974683544,0.5,1.0,False,0.0,False,0.0,0.025644695792388678,0.2,0.0,0.06666666666666667,0.13333333333333333,1.0,0.0,0.14814814814814814,False,0.7218309859154928,0.7285714285714285,True,0.6666666666666666,True,False,False,False,True,False,True,False,False,True
